objectid,st_case,year,state,county,fatals,a_crainj,a_region,a_ru,a_inter,a_relrd,a_intsec,a_roadfc,a_junc,a_mancol,a_tod,a_dow,a_ct,a_weather,a_lt,a_mc,a_spcra,a_ped,a_ped_f,a_pedal,a_pedal_f,a_roll,a_polpur,a_posbac,a_d15_19,a_d16_19,a_d15_20,a_d16_20,a_d65_pls,a_d21_24,a_d16_24,a_rd,a_hr,a_dist,a_drowsy,bia,spj_indian,indian_res
7697,120599,2020,12,95,1,1,4,2,2,4,2,3,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7698,120600,2020,12,105,1,1,4,1,2,1,2,5,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
7699,120601,2020,12,9,1,1,4,2,1,4,2,1,3,1,1,2,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
7700,120602,2020,12,103,1,1,4,2,2,1,2,4,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7701,120603,2020,12,105,1,1,4,2,2,1,2,5,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
7702,120604,2020,12,103,1,1,4,2,2,1,1,3,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
7703,120606,2020,12,101,1,1,4,2,2,1,1,5,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7704,120607,2020,12,61,1,1,4,2,2,1,1,3,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
7705,120608,2020,12,53,1,1,4,2,2,4,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7706,120609,2020,12,11,1,1,4,2,2,3,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7707,120611,2020,12,71,1,1,4,2,2,4,2,6,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7708,120614,2020,12,86,1,1,4,2,2,3,2,3,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7709,120615,2020,12,57,1,1,4,2,2,1,1,3,1,1,2,2,1,1,1,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7710,120616,2020,12,11,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7711,120617,2020,12,86,1,1,4,2,1,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
7712,120618,2020,12,57,1,1,4,2,2,1,2,3,2,1,2,1,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7713,120619,2020,12,9,1,1,4,2,2,1,1,3,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,0,0,0
7714,120620,2020,12,103,1,1,4,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7715,120621,2020,12,103,1,1,4,2,2,1,1,3,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7716,120622,2020,12,115,1,1,4,2,1,1,2,1,2,1,1,1,3,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7717,120623,2020,12,31,1,1,4,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7718,120624,2020,12,105,1,1,4,2,2,1,2,6,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7719,120625,2020,12,31,1,1,4,2,2,1,1,3,1,3,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7720,120626,2020,12,86,1,1,4,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,1,1,2,2,2,2,0,0,0
7721,120627,2020,12,95,1,1,4,2,2,1,2,6,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7722,120628,2020,12,35,1,1,4,2,2,4,1,4,1,1,2,1,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7723,120629,2020,12,131,1,1,4,1,2,4,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7724,120630,2020,12,69,1,1,4,2,2,1,1,5,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
7725,120631,2020,12,1,1,1,4,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7726,120632,2020,12,69,1,1,4,2,2,4,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7727,120633,2020,12,73,1,1,4,2,2,4,1,4,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
7728,120634,2020,12,57,1,1,4,2,2,1,2,3,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7729,120635,2020,12,115,1,1,4,2,2,4,2,5,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7730,120636,2020,12,69,1,1,4,2,2,1,1,3,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7731,120639,2020,12,86,1,1,4,2,2,4,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
7732,120640,2020,12,105,1,1,4,2,2,1,1,3,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
7733,120641,2020,12,105,1,1,4,2,2,4,2,3,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
7734,120642,2020,12,86,1,1,4,2,2,1,1,3,1,4,2,2,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
7735,120643,2020,12,127,1,1,4,2,2,1,2,3,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7736,120644,2020,12,57,1,1,4,2,2,4,2,3,2,1,1,1,1,13,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
7737,120645,2020,12,119,1,1,4,1,2,1,2,3,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7738,120646,2020,12,1,1,1,4,2,1,3,2,1,2,1,2,1,1,13,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7739,120648,2020,12,95,1,1,4,1,2,1,2,3,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7740,120649,2020,12,103,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7741,120650,2020,12,105,1,1,4,1,2,4,1,6,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7742,120651,2020,12,95,1,1,4,2,2,1,2,3,3,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7743,120652,2020,12,55,1,1,4,2,2,3,2,3,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7744,120653,2020,12,11,1,1,4,2,1,1,2,1,3,1,2,1,3,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
7745,120654,2020,12,97,1,1,4,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7746,120655,2020,12,97,1,1,4,1,2,1,2,3,2,3,2,1,2,6,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
7747,120656,2020,12,95,1,1,4,2,2,1,1,3,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7748,120657,2020,12,71,1,1,4,2,2,1,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
7749,120658,2020,12,83,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7750,120659,2020,12,29,1,1,4,1,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7751,120660,2020,12,11,1,1,4,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,0,0,0
7752,120661,2020,12,93,1,1,4,2,2,1,1,3,1,2,1,2,3,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
7753,120662,2020,12,71,3,1,4,2,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7754,120663,2020,12,71,1,1,4,1,1,3,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7755,120664,2020,12,81,1,1,4,2,2,1,1,6,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7756,120665,2020,12,57,1,1,4,2,2,1,1,4,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7757,120666,2020,12,127,1,1,4,2,2,1,1,5,1,4,2,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7758,120667,2020,12,69,1,1,4,1,2,1,1,3,1,2,2,1,3,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,0,0,0
7759,120668,2020,12,91,1,1,4,2,2,1,2,3,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
7760,120669,2020,12,11,1,1,4,2,1,1,2,1,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7761,120670,2020,12,101,1,1,4,1,2,4,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7762,120672,2020,12,107,1,1,4,1,2,1,2,6,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
7763,120673,2020,12,99,1,1,4,2,2,1,1,4,1,3,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,0,0,0
7764,120674,2020,12,27,1,1,4,1,2,4,2,3,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
7765,120675,2020,12,55,1,1,4,1,2,1,1,3,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7766,120676,2020,12,19,1,1,4,2,2,1,1,3,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7767,120677,2020,12,105,2,1,4,2,2,2,2,3,2,1,2,1,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7768,120679,2020,12,11,1,1,4,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
7769,120680,2020,12,89,1,1,4,1,2,1,2,3,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,1,2,0,0,0
7770,120681,2020,12,33,1,1,4,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7771,120682,2020,12,71,1,1,4,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
7772,120683,2020,12,86,1,1,4,1,2,4,2,6,2,1,2,1,1,99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7773,120684,2020,12,57,1,1,4,2,1,4,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7774,120685,2020,12,86,1,1,4,2,2,1,1,6,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7775,120686,2020,12,95,1,1,4,2,2,1,1,4,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7776,120688,2020,12,83,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7777,120689,2020,12,69,1,1,4,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7778,120690,2020,12,105,1,1,4,2,2,1,1,6,1,4,1,1,3,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7779,120691,2020,12,9,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
7780,120692,2020,12,111,1,1,4,2,2,1,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7781,120694,2020,12,35,1,1,4,2,2,4,2,3,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7782,120696,2020,12,47,1,1,4,1,2,1,2,4,3,3,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7783,120697,2020,12,103,1,1,4,2,2,1,2,3,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
7784,120698,2020,12,69,1,1,4,1,2,1,2,5,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7785,120699,2020,12,95,1,1,4,2,2,1,1,3,1,4,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7786,120700,2020,12,97,1,1,4,2,2,1,1,3,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7787,120701,2020,12,103,1,1,4,2,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,2,0,0,0
7788,120702,2020,12,5,1,1,4,2,2,1,1,3,1,4,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7789,120703,2020,12,105,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7790,120704,2020,12,99,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
7791,120705,2020,12,93,1,1,4,2,2,1,1,3,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,0,0,0
7792,120706,2020,12,99,1,1,4,1,2,1,2,6,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7793,120707,2020,12,127,1,1,4,1,2,1,2,6,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,1,1,2,2,1,2,2,2,2,0,0,0
7794,120708,2020,12,11,1,1,4,2,2,3,2,3,2,1,2,2,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
7795,120709,2020,12,86,2,1,4,2,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,0,0,0
7796,120710,2020,12,131,1,1,4,1,2,4,2,4,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
7797,120711,2020,12,86,1,1,4,2,1,4,2,1,3,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7798,120712,2020,12,15,1,1,4,1,2,4,1,5,1,1,1,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
7799,120713,2020,12,93,1,1,4,2,2,1,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7800,120714,2020,12,107,1,1,4,1,2,4,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,0,0,0
7801,120715,2020,12,83,1,1,4,1,2,4,1,6,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
7802,120716,2020,12,15,1,1,4,2,2,1,1,4,1,4,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7803,120717,2020,12,27,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7804,120718,2020,12,5,1,1,4,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
7805,120719,2020,12,81,1,1,4,2,2,4,2,3,2,1,1,1,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
7806,120720,2020,12,9,1,1,4,2,2,1,1,3,1,4,1,1,2,13,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7807,120721,2020,12,86,1,1,4,2,2,1,1,6,1,4,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,1,2,0,0,0
7808,120722,2020,12,95,1,1,4,2,2,2,2,2,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
7809,120723,2020,12,133,1,1,4,1,2,1,2,3,2,4,2,2,3,6,1,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7810,120725,2020,12,11,1,1,4,2,2,1,1,4,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7811,120726,2020,12,21,1,1,4,2,1,3,2,1,2,1,2,1,1,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7812,120727,2020,12,21,1,1,4,2,2,4,1,5,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7813,120728,2020,12,65,1,1,4,1,2,4,2,3,2,1,2,1,1,6,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
7814,120729,2020,12,31,1,1,4,2,1,4,2,1,3,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7815,120730,2020,12,21,1,1,4,2,2,1,1,3,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
7816,120731,2020,12,31,1,1,4,2,1,1,2,1,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
7817,120732,2020,12,101,1,1,4,2,2,1,2,3,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7818,120733,2020,12,83,1,1,4,2,2,4,2,3,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
7819,120734,2020,12,119,1,1,4,2,2,1,1,5,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7820,120735,2020,12,31,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
7821,120736,2020,12,95,1,1,4,2,2,1,1,3,1,4,1,1,3,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,0,0,0
7822,120737,2020,12,57,1,1,4,2,2,1,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
7823,120738,2020,12,11,1,1,4,2,2,1,1,5,1,4,1,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7824,120739,2020,12,95,1,1,4,2,2,1,2,3,3,4,1,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7825,120740,2020,12,23,1,1,4,1,2,4,2,4,2,1,2,2,1,13,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7826,120741,2020,12,11,1,1,4,2,2,1,2,4,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,2,0,0,0
7827,120742,2020,12,127,1,1,4,2,2,1,2,3,2,1,1,1,2,13,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7828,120743,2020,12,86,1,1,4,2,2,3,2,2,3,1,1,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7829,120744,2020,12,109,1,1,4,2,2,3,2,4,2,1,1,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2,2,2,0,0,0
7830,120745,2020,12,86,2,1,4,2,2,1,1,3,1,4,2,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,0,0,0
7831,120746,2020,12,97,1,1,4,2,1,1,2,1,2,5,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7832,120747,2020,12,127,1,1,4,2,2,1,1,4,1,3,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
7833,120748,2020,12,31,1,1,4,2,2,4,2,5,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
7834,120749,2020,12,99,1,1,4,2,2,1,2,4,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7835,120750,2020,12,31,1,1,4,2,2,4,2,6,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7836,120751,2020,12,27,1,1,4,2,2,3,2,3,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
7837,120752,2020,12,127,1,1,4,2,2,2,2,4,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7838,120753,2020,12,86,1,1,4,2,2,1,1,3,1,4,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7839,120754,2020,12,101,1,1,4,2,2,1,2,3,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7840,120755,2020,12,127,1,1,4,2,1,1,2,1,2,4,2,1,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7841,120756,2020,12,57,1,1,4,2,2,1,2,3,2,1,2,2,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
7842,120757,2020,12,9,1,1,4,1,2,1,2,3,2,3,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
7843,120758,2020,12,83,1,1,4,1,2,1,2,5,2,3,1,2,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
7844,120759,2020,12,95,1,1,4,2,2,1,1,4,1,2,2,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7845,120760,2020,12,86,1,1,4,2,2,1,1,3,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7846,120762,2020,12,57,2,1,4,2,2,1,1,5,1,1,1,2,1,1,2,1,1,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7847,120763,2020,12,117,1,1,4,2,2,1,1,5,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
7848,120765,2020,12,86,1,1,4,2,2,1,1,6,1,4,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
7849,120766,2020,12,9,1,1,4,1,2,1,2,6,2,3,1,2,2,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
7850,120767,2020,12,5,1,1,4,2,2,1,2,5,2,1,2,2,1,6,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
